Check/Payment Date,Dept. Descrptn,Vendor Name,Commitmt Item Name,Invoice Net Amt
12/27/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,21.72
12/27/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,3.69
12/27/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq,110.34
12/7/2018,Housing,A & H PAINTING,Painting Services,"1,440.11"
12/7/2018,Housing,A & H PAINTING,Painting Services,27.44
12/7/2018,Housing,A & H PAINTING,Painting Services,117.60
12/7/2018,Housing,A & H PAINTING,Painting Services,329.28
12/7/2018,Housing,A & H PAINTING,Painting Services,73.50
12/7/2018,Housing,A & H PAINTING,Painting Services,293.22
12/7/2018,Housing,A & H PAINTING,Painting Services,293.22
12/7/2018,Housing,A & H PAINTING,Painting Services,98.00
12/7/2018,Housing,A & H PAINTING,Painting Services,329.28
12/7/2018,Housing,A & H PAINTING,Painting Services,147.00
12/7/2018,Housing,A & H PAINTING,Painting Services,27.44
12/7/2018,Housing,A & H PAINTING,Painting Services,"1,628.76"
12/13/2018,Housing,A & H PAINTING,Painting Services,28.00
12/13/2018,Housing,A & H PAINTING,Painting Services,120.00
12/13/2018,Housing,A & H PAINTING,Painting Services,165.10
12/13/2018,Housing,A & H PAINTING,Painting Services,"1,651.00"
12/13/2018,Housing,A & H PAINTING,Painting Services,336.00
12/13/2018,Housing,A & H PAINTING,Painting Services,299.20
12/13/2018,Housing,A & H PAINTING,Painting Services,28.00
12/13/2018,Housing,A & H PAINTING,Painting Services,150.00
12/13/2018,Housing,A & H PAINTING,Painting Services,166.00
12/13/2018,Housing,A & H PAINTING,Painting Services,"1,662.00"
12/13/2018,Housing,A & H PAINTING,Painting Services,336.00
12/13/2018,Housing,A & H PAINTING,Painting Services,299.20
12/13/2018,Housing,A & H PAINTING,Painting Services,216.00
12/13/2018,Parks and Recreation,A & H PAINTING,Painting Services,"1,527.75"
12/13/2018,Parks and Recreation,A & H PAINTING,Painting Services,"1,512.00"
12/13/2018,Parks and Recreation,A & H PAINTING,Painting Services,330.00
12/28/2018,Housing,A & H PAINTING,Painting Services,319.87
12/28/2018,Housing,A & H PAINTING,Painting Services,156.80
12/28/2018,Housing,A & H PAINTING,Painting Services,82.32
12/28/2018,Housing,A & H PAINTING,Painting Services,581.04
12/28/2018,Housing,A & H PAINTING,Painting Services,336.34
12/28/2018,Housing,A & H PAINTING,Painting Services,164.64
12/28/2018,Housing,A & H PAINTING,Painting Services,"2,982.96"
12/28/2018,Housing,A & H PAINTING,Painting Services,245.00
12/28/2018,Housing,A & H PAINTING,Painting Services,211.29
12/19/2018,Water Services,A & M CORSONS LLC,Inventories,"5,415.42"
12/19/2018,Water Services,A & M CORSONS LLC,Inventories,-55.18
12/19/2018,Water Services,A & M CORSONS LLC,Inventories,-27.59
12/3/2018,Municipal Court,A FOREIGN LANGUAGE SERVICE CORP,Interpreters/Transl,60.00
12/27/2018,Municipal Court,A FOREIGN LANGUAGE SERVICE CORP,Interpreters/Transl,60.00
12/4/2018,Aviation,A TO Z EQUIPMENT RENTALS & SALES,Agricult/Hort Supply,22.98
12/4/2018,Aviation,A TO Z EQUIPMENT RENTALS & SALES,Agricult/Hort Supply,0.17
12/4/2018,Aviation,A TO Z EQUIPMENT RENTALS & SALES,Agricult/Hort Supply,1.86
12/4/2018,Aviation,A TO Z EQUIPMENT RENTALS & SALES,Agricult/Hort Supply,0.01
12/5/2018,Police,A TO Z EQUIPMENT RENTALS & SALES,Misc Maint/Repairs,118.58
12/5/2018,Police,A TO Z EQUIPMENT RENTALS & SALES,Misc Maint/Repairs,0.88
12/5/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline,41.23
12/5/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline,0.31
12/5/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline,50.65
12/5/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline,0.38
12/5/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline,10.78
12/5/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline,0.08
12/18/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline,0.09
