Check/Payment Date,Dept. Descrptn,Vendor Name,Commitmt Item Name,Invoice Net Amt
4/11/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Inventories,808.34
4/11/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Inventories,6
4/11/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline,0.05
4/11/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline,80.51
4/11/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline,0.62
4/11/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline,7.31
4/12/2018,Aviation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,39.43
4/12/2018,Aviation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,0.28
4/12/2018,Aviation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,38.91
4/12/2018,Aviation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,0.29
4/12/2018,Aviation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,271.65
4/12/2018,Aviation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,2.03
4/12/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,54.13
4/12/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,0.41
4/12/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,131.08
4/12/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,8.94
4/12/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,0.04
4/12/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,0.98
4/12/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,20.1
4/12/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,0.15
4/12/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,17.58
4/12/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,0.14
4/12/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,67.74
4/12/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,0.5
4/12/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,0.4
4/12/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,5.89
4/12/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,0.04
4/12/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,164.91
4/12/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,1.22
4/12/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,100.78
4/12/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,1.27
4/12/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,166.96
4/12/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,0.14
4/12/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,19.81
4/12/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,0.06
4/12/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,8.19
4/12/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,0.07
4/12/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,7.08
4/12/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,0.22
4/12/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,28.18
4/12/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,0.75
4/16/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline,-34.49
4/16/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline,2.49
4/16/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline,675.04
4/16/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline,5.01
4/16/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,21.56
4/16/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,0.16
4/17/2018,Aviation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,430.12
4/17/2018,Aviation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,-18.47
4/17/2018,Aviation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,9.7
4/17/2018,Aviation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,-0.42
4/17/2018,Aviation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,114.27
4/17/2018,Aviation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,-4.91
4/19/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,1.13
4/19/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,150.54
4/19/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,0.01
4/19/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,2.81
4/19/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,0.12
4/19/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,16.94
4/19/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,0.03
4/19/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,4.38
4/19/2018,Aviation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,12.92
4/19/2018,Aviation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,0.1
4/19/2018,Aviation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,6.25
4/19/2018,Aviation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,0.05
4/19/2018,Aviation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,7.55
4/19/2018,Aviation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,0.05
4/19/2018,Aviation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,9.96
